time,dB
464.918035,40.9725763
465.0207313,41.29311514
465.1250829,42.01405737
465.2315555,42.06264327
465.3361235,42.41759601
465.4380762,41.92416649
465.5399581,42.53606016
465.6425775,42.21518013
465.748974,41.98993506
465.853692,41.33882011
465.955694,41.41884349
466.0573328,41.54136101
466.1600569,41.67678629
466.2645861,41.51141293
466.3709378,41.91290841
466.4730667,41.77341233
466.5747473,41.7045845
466.679652,41.62806968
466.7853187,41.32745571
466.8884938,41.64931177
466.9905803,41.4564551
467.0922006,41.60984157
467.198625,41.82767866
467.3049483,41.68851902
467.4079268,41.80262044
467.5096732,42.01111299
467.616058,42.01339979
467.722438,42.44333683
467.8269963,42.35312711
467.933483,42.82222375
468.0383922,42.93272752
468.1405425,42.15563593
468.2426377,41.42979402
468.3443843,41.81168837
468.4507248,41.41483037
468.5570883,41.69547254
468.6599808,41.49027103
468.7617689,41.8083133
468.8681671,42.20829117
468.9719925,41.70995305
469.0754305,41.83709921
469.1775093,41.60680993
469.27924,41.6510208
469.3855961,41.85653682
469.4919886,41.92580152
469.5947824,41.60018863
469.6965735,41.48919699
469.8029327,41.35609791
469.9093073,41.40715981
470.0121905,42.20088745
470.1139628,42.317377
470.2187657,42.34050141
470.3252784,41.93449499
470.4276257,42.52281916
470.529667,42.63238683
470.6315,41.91050076
470.7378692,41.98955515
470.8442093,42.00158334
470.9469693,41.71753472
471.0488256,42.00968781
471.155234,42.11299716
471.2615992,42.27845071
471.3643093,41.54171132
471.4660405,41.69452744
471.5724166,42.21660692
471.6787611,41.71971926
471.7816058,41.92532474
471.8833253,41.36529763
471.9889641,41.52336037
472.0953685,41.5559426
472.1969684,41.75019697
472.2991744,41.78569401
472.400788,41.85234366
472.5071481,41.95037724
472.6087733,41.98154264
472.714425,45.58130163
472.8166276,46.4959729
472.9184547,46.47592279
473.0247645,46.50298084
473.13109,46.44597749
473.2359819,46.53834386
473.342375,46.55116535
473.4487229,46.60267519
473.551197,46.43685223
473.6571135,46.63165167
473.7634416,46.59164467
473.8666082,46.55364812
473.9686477,46.64475718
474.0703787,46.61661885
474.1767052,46.51335563
474.2830323,46.43574471
474.3858911,46.33556192
474.4874503,46.70668854
474.5884429,46.77144277
474.6925907,46.57058947
474.7987941,46.84577105
474.9014682,46.80495335
475.0035757,46.71458244
475.105275,46.60684352
475.210265,46.58937917
475.3165979,46.41104669
475.4189511,46.36354757
475.5209931,46.43516262
475.6228114,46.54708985
475.727685,46.51667354
475.834075,46.78124402
475.9365431,46.66003436
476.0385162,46.66802974
476.1402736,46.79975605
476.2450751,46.73025392
476.3514531,46.6746864
476.4538528,46.63918913
476.5559722,46.65054622
476.6576472,46.47123761
476.7626219,46.62238481
476.8658708,46.73739437
476.9713366,46.53799686
477.0734972,46.81679472
477.1750132,46.72274089
477.2785561,46.77548789
477.3850244,46.83133163
477.4887214,46.64350623
477.5909389,46.61428545
477.6932258,46.63240208
477.7974632,47.0720203
477.9038361,46.66826089
478.0061856,46.59902544
478.1084545,46.77527061
478.2099522,46.70412077
478.3149095,46.77688859
478.4213126,46.76459109
478.5236862,46.73054675
478.6258378,47.01615657
478.7274653,46.85427078
478.8324294,46.85121151
478.9352807,46.75146919
479.0411853,46.68215144
479.1433107,46.6657428
479.2450327,46.6211011
479.3499213,46.69299242
479.4562927,46.56489674
479.5586926,46.43352853
479.6608062,46.71062331
479.7625069,46.51336663
479.867383,46.90151449
479.9737238,46.5521701
480.0762507,46.5746985
480.1782632,46.59431075
480.2799505,46.48068613
480.3849008,42.68168734
480.4912325,40.08580229
480.5936352,39.70345041
480.695757,39.9859729
480.7974506,40.02235991
480.902377,39.16715937
481.0088136,40.83222497
481.1111543,40.41803798
481.2132032,39.85498034
481.3149364,39.49872115
481.4198492,38.72562669
481.5262161,38.71365077
481.6286106,38.67546162
481.7307769,39.64530287
481.8324111,39.62944695
481.9373523,39.17031269
482.0437574,39.41854679
482.1460625,40.30316985
482.2482721,39.09594526
482.349883,39.1789411
482.4548276,40.22023034
482.5612316,39.03501851
482.663585,39.66475783
482.7657533,39.57123257
482.8673806,39.22391167
482.972275,39.23168562
483.0774792,39.88708133
483.181043,39.68197016
483.2832074,40.69496965
483.3848332,40.17306496
483.4897888,39.81115779
483.596187,39.41381667
483.6985197,39.3201766
483.8007047,39.01832244
483.9024705,39.33881345
484.0073344,39.22733336
484.1137813,38.98629432
484.2162347,38.48283487
484.3182989,39.25273781
484.4200702,39.29971554
484.5249284,38.87381211
484.6312371,39.25352815
484.733653,38.32642865
484.835751,38.96929773
484.937496,38.4202116
485.0423214,39.76659586
485.1487028,39.66019361
485.2511594,39.60970791
485.353249,39.69829737
485.4556314,39.45200657
485.5598879,40.1027249
485.66622,40.84525243
485.7686007,40.10654776
485.8707639,39.49608724
485.9724036,39.11349521
486.0773429,39.36826886
486.1837721,39.6700616
486.286157,39.76109204
486.388154,39.77003714
486.4899929,39.99668065
486.5948788,40.21805173
486.7012034,39.99003694
486.8036659,39.3778638
486.905729,40.01047284
487.0074758,39.37884233
487.1123958,38.69267633
487.2185548,38.74616182
487.3211423,39.51445939
487.423271,48.74896074
487.5249492,48.88003334
487.6299062,48.82474277
