TIME,CH1,Model,TBS2074B
-3.576,-0.001,,
-3.568,-0.0002,,
-3.56,-0.0024,,
-3.552,-0.005,,
-3.544,0.0018,,
-3.536,0.0012,,
-3.528,0.0022,,
-3.52,-0.0002,,
-3.512,0.0042,,
-3.504,-0.004,,
-3.496,0.0002,,
-3.488,0.0024,,
-3.48,0.002,,
-3.472,0.0014,,
-3.464,-0.0008,,
-3.456,0.0044,,
-3.448,0.0004,,
-3.44,-0.0014,,
-3.432,0.001,,
-3.424,0.0038,,
-3.416,0.0004,,
-3.408,-0.004,,
-3.4,0.0004,,
-3.392,-0.004,,
-3.384,-0.0016,,
-3.376,-0.0058,,
-3.368,-0.0046,,
-3.36,0.0004,,
-3.352,-0.001,,
-3.344,-0.0044,,
-3.336,-0.0058,,
-3.328,-0.0038,,
-3.32,0.0028,,
-3.312,0.0006,,
-3.304,-0.0014,,
-3.296,-0.0016,,
-3.288,0.0038,,
-3.28,-0.004,,
-3.272,0.0028,,
-3.264,-0.0002,,
-3.256,-0.0012,,
-3.248,0.001,,
-3.24,-0.005,,
-3.232,0.0018,,
-3.224,0.0032,,
-3.216,0.0032,,
-3.208,0.002,,
-3.2,0.0018,,
-3.192,0.0044,,
-3.184,-0.0018,,
-3.176,0.0014,,
-3.168,0.0026,,
-3.16,-0.0006,,
-3.152,0.0038,,
-3.144,0.007,,
-3.136,-0.002,,
-3.128,0.0038,,
-3.12,-0.0002,,
-3.112,-0.0002,,
-3.104,0.0038,,
-3.096,0.003,,
-3.088,0.0028,,
-3.08,-0.0024,,
-3.072,-0.0016,,
-3.064,-0.0006,,
-3.056,0.0046,,
-3.048,-0.0022,,
-3.04,0.0028,,
-3.032,-0.0004,,
-3.024,0.0002,,
-3.016,0.0064,,
-3.008,0.005,,
-3,0.0058,,
-2.992,0.003,,
-2.984,-0.0002,,
-2.976,0.0084,,
-2.968,0.0012,,
-2.96,0.0062,,
-2.952,0.0042,,
-2.944,0.0042,,
-2.936,0.002,,
-2.928,0.0014,,
-2.92,-0.001,,
-2.912,0.0028,,
-2.904,-0.0048,,
-2.896,0.0058,,
-2.888,0.0002,,
-2.88,-0.0008,,
-2.872,-0.0032,,
-2.864,-0.004,,
-2.856,0.006,,
-2.848,0.0006,,
-2.84,0.0018,,
-2.832,0.0006,,
-2.824,-0.0002,,
-2.816,0.0084,,
-2.808,0.002,,
-2.8,-0.0004,,
-2.792,-0.0014,,
-2.784,0.0062,,
-2.776,0.0006,,
-2.768,-0.0022,,
-2.76,0.0022,,
-2.752,-0.0004,,
-2.744,0.0038,,
-2.736,-0.0006,,
-2.728,-0.0026,,
-2.72,-0.0004,,
-2.712,0.0012,,
-2.704,0,,
-2.696,-0.001,,
-2.688,-0.003,,
-2.68,0.0016,,
-2.672,0.0014,,
-2.664,0.002,,
-2.656,0.005,,
-2.648,0.0042,,
-2.64,0.0004,,
-2.632,-0.001,,
-2.624,0.0008,,
-2.616,0.0072,,
-2.608,-0.0044,,
-2.6,0.002,,
-2.592,0.0016,,
-2.584,0.0014,,
-2.576,0.0048,,
-2.568,0.0014,,
-2.56,0.0022,,
-2.552,-0.0018,,
-2.544,-0.0024,,
-2.536,0.005,,
-2.528,-0.0034,,
-2.52,0.0026,,
-2.512,0.0006,,
-2.504,-0.0046,,
-2.496,-0.0012,,
-2.488,-0.0014,,
-2.48,0.0012,,
-2.472,-0.001,,
-2.464,-0.002,,
-2.456,0.0028,,
-2.448,0.0028,,
-2.44,0.003,,
-2.432,0.0038,,
-2.424,0.0016,,
