time,dB
145.3308953,50.39492041
145.4331207,50.44091661
145.5347951,50.5496673
145.6396561,50.40526502
145.7460013,50.30225474
145.8483851,50.5767686
145.9504502,50.38604152
146.0521645,50.33454991
146.1570225,50.36680593
146.2633368,50.38126586
146.3657579,50.43919024
146.4678409,50.42422015
146.5695596,50.3143705
146.6720141,50.34249122
146.7780664,50.50944045
146.8831321,50.4348962
146.9851997,50.26591528
147.0869471,50.31141123
147.1917531,50.32119851
147.2980633,50.66212193
147.400552,50.42085823
147.5025968,50.65797052
147.6043148,50.5377323
147.7107135,48.26566858
147.8170293,47.07776225
147.9198547,47.02178966
148.021602,47.50157439
148.1279991,47.20873061
148.2295876,47.263346
148.335232,47.62629487
148.4372859,47.43853385
148.539035,47.05900939
148.6454641,47.17906349
148.7518305,47.30168062
148.8545408,47.24637035
148.9562395,47.27449872
149.0611015,47.3251509
149.1674716,47.58313914
149.269892,47.49574241
149.3719332,47.53187292
149.4736633,47.87901843
149.5785601,47.95288704
149.6830178,47.44613462
149.7872403,47.32210814
149.8893191,47.37033617
149.990997,47.49071524
150.0959321,47.42745729
150.2022534,47.47250997
150.30462,47.61136199
150.4067309,47.68854008
150.5086515,47.45823197
150.6132994,47.4287893
150.7196717,47.2236297
150.8220364,47.49772442
150.9241437,47.37009955
151.0258233,47.6451851
151.130654,47.66803665
151.2369696,47.65412733
151.339461,47.39338745
151.4415012,47.25016722
151.5432141,47.48620629
151.6454229,47.31998604
151.7517869,47.10441291
151.8568027,47.14843962
151.9589066,47.11574354
152.0605774,47.3923085
152.1662093,47.32128676
152.2725472,48.5826643
152.3741677,47.67445391
152.4762813,47.34741091
152.5780208,47.31980863
152.6797263,47.27415264
152.7860089,47.48577976
152.8916646,47.61695779
152.9936977,47.2783176
153.0954082,47.23337739
153.2017718,47.3323295
153.3081293,47.23338412
153.4109981,47.46611025
153.5126694,47.23726944
153.6191822,47.18255077
153.725599,47.3815767
153.828159,47.23352316
153.9325001,47.50507539
154.0348483,47.30581361
154.1359816,47.3899872
154.2384798,47.39973597
154.3437276,47.25172195
154.4458874,47.27596881
154.54792,47.09230337
154.6526389,47.38925392
154.7590558,48.04219978
154.8650253,47.98698189
154.9692425,47.55735704
155.0755642,47.32438606
155.1781983,47.41033566
155.2822783,49.08716058
155.3859603,50.5750503
155.4923872,50.68982015
155.5954863,50.6321853
155.6996013,50.45213335
155.8026365,50.56168533
155.9090625,50.71821913
156.0127135,50.68995462
156.116854,50.54378886
156.2184665,50.51375423
156.3249475,50.38903223
156.4298894,50.45210805
156.5359388,50.41856896
156.6423773,50.17897745
156.7470668,50.54792379
156.852571,50.45411794
156.958942,50.38890454
157.064349,50.21506253
157.1684057,50.49901993
157.270609,50.46450894
157.3769182,50.42896367
157.4816919,50.22561079
157.585694,50.40476479
157.6921137,50.30131183
157.7959137,50.15411928
157.8989428,50.2759556
158.002887,50.19080398
158.1088903,50.11362205
158.2152271,50.31020922
158.3200466,50.50338137
158.4224358,50.20931455
158.5287697,50.2404685
158.6333448,50.10508336
158.7372847,49.98750053
158.8436493,50.09715017
158.9499413,50.05121139
159.054407,50.06992325
159.1599662,49.9927795
159.2663375,50.31353264
159.3715551,49.99271739
159.4779611,50.14117874
159.5842742,49.90574921
159.6886731,49.95796528
159.7950981,50.06705647
159.9014288,50.07718797
160.0058481,50.22677719
160.1122588,50.19491401
160.2185369,50.01515567
160.3229333,49.91310668
160.4293685,50.07378516
160.5357902,49.96566898
160.6400748,50.30768629
160.7454375,50.46405292
160.8518491,49.83053075
160.9571347,49.93900355
161.0595061,49.96304729
161.1654195,49.8971823
161.2704083,49.82073871
161.3744162,49.8376496
161.480957,49.82199465
161.5873525,49.85489528
161.6916909,50.0285125
161.7980288,49.84137428
161.9022588,50.08897441
162.0048093,49.82861412
162.1088609,49.78999609
162.2152754,49.79753143
162.3216821,49.85819273
162.4259816,49.97521772
162.5325033,49.6653056
162.638876,49.69712165
162.7431172,49.83769811
162.8496934,49.94750704
162.9561785,49.28823522
163.0601937,43.8636015
163.1666018,43.90941247
163.2729307,44.10681933
163.3773123,43.83128458
