time,dB
86.89867079,40.53869769
87.001104,38.27508931
87.10317217,38.05586523
87.20501012,37.14146888
87.30985442,39.55032134
87.41620088,37.60551878
87.51859517,40.2251068
87.62060512,39.66063775
87.72231233,42.53144416
87.82335575,40.40715743
87.92956663,39.93213046
88.03599733,40.33998699
88.13803042,41.23514011
88.2397725,38.43610023
88.34118021,40.25386205
88.44758908,39.43046772
88.55340012,38.18657473
88.65544775,38.52809407
88.75717529,38.52885362
88.86206467,37.90131293
88.96844717,38.26429428
89.07089796,38.65052548
89.17287183,38.38912073
89.27462779,39.09550776
89.379481,38.37370182
89.48583625,40.79985142
89.58832912,39.00826061
89.69032621,38.48328394
89.79206471,38.55571443
89.89380229,38.33509985
90.00017087,39.8449345
90.10568971,39.88928527
90.20769563,37.89898984
90.30948067,41.1534497
90.41425612,39.76377643
90.52060542,39.6300698
90.62312954,39.19178042
90.72509104,37.84376967
90.82688992,38.33116708
90.93154646,38.2262979
91.03798475,37.38712579
91.14052954,37.04834291
91.24245117,37.56987193
91.34415733,39.03507742
91.44636267,38.12250822
91.55272917,37.62057823
91.6578515,39.22971525
91.7598725,38.71554922
91.86157562,39.37199787
91.966431,38.79565436
92.07274613,38.77189742
92.17517225,39.45231911
92.27732454,39.22357279
92.37896163,39.05487047
92.48386833,38.20702082
92.59024633,39.89522438
92.6926545,39.61285628
92.79475933,40.79659178
92.8963465,40.0657043
93.00001404,39.3819783
93.10660971,38.30272614
93.21007554,40.65701514
93.31217483,39.5226435
93.41375742,38.98900538
93.51676425,36.93803745
93.61900733,36.25263181
93.72397092,36.63465773
93.82754525,39.75882916
93.92971542,39.72165525
94.03114979,36.85903387
94.13212096,38.66687394
94.23846083,38.49385417
94.34478546,37.73797485
94.44709821,39.61654766
94.54888908,39.18525657
94.65496271,37.27652157
94.76133,37.98097434
94.86440263,37.91879447
94.96617529,37.9030797
95.07095833,39.99863342
95.17325225,40.20964298
95.27960725,39.90021498
95.38183475,39.25696705
95.4836235,38.72249573
95.58839704,38.7098624
95.69478288,37.23605272
95.79732,38.35103846
95.89930233,38.36565721
96.00116842,36.36154646
96.10586671,38.89892801
96.2122105,40.69911277
96.31461279,40.17627177
96.41668717,39.81914425
96.51838804,39.2569621
96.62326975,39.47816086
96.72964375,39.76765144
96.83197787,40.30457233
96.93407246,38.14849917
97.0357495,38.60903167
97.13782192,37.61752072
97.24149346,37.8854433
97.34334738,39.15019634
97.44951154,39.43515458
97.55168346,39.38624711
97.65326912,39.65099452
97.75973337,40.5804755
97.86601892,40.11207481
97.968962,40.07225892
98.07070846,38.62974052
98.17552179,38.03248771
98.28184058,39.19150889
98.38432837,38.46549737
98.48637033,38.94868449
98.58807612,39.69358628
98.69290929,37.76204259
98.79923625,39.06044142
98.90177817,41.23322924
99.00371675,40.13537918
99.10554179,38.88537591
99.21025688,38.43135922
99.316649,39.2771111
99.41910262,38.73605358
99.52108175,38.91451919
99.622774,38.43428839
99.72366292,37.64153314
99.82543479,40.27791679
99.93162508,39.27802147
100.0365419,38.33694917
100.1385832,38.59223275
100.2403053,37.94734331
100.3466378,38.32538026
100.4528821,38.05965557
100.5539133,37.95503602
100.6582267,38.24749486
100.7626799,39.29119944
100.8687588,39.5804188
100.971139,39.91477652
101.0733084,42.17689022
101.174943,40.91896715
101.2798593,40.12175561
101.3862843,41.06974472
101.4886827,38.72391501
101.5908022,40.12828001
101.693179,38.13090415
101.7973261,39.26733154
101.902443,37.70160047
102.0061084,37.81664617
102.1081962,38.88569157
102.2099423,39.14164132
102.3147042,40.25175202
102.421072,38.75529645
102.5235353,41.78998901
102.6256409,42.11116303
102.7273807,40.96195627
102.8321912,39.06744327
102.9385524,38.69240042
103.041039,38.64371126
103.1430269,37.1185092
103.2448376,39.30623002
103.3495798,39.147342
103.4558753,39.19968683
103.5583472,38.2175764
103.660369,39.58276142
103.7620692,40.76549535
103.8669632,38.60990877
103.9700331,38.57190101
104.0756417,39.09468642
104.1778062,39.0839322
104.279395,39.94525062
104.3843601,35.4785716
104.4907215,37.23482954
104.5931023,38.77820872
104.6952127,40.78966655
104.7969491,38.83578035
104.9017712,40.44348672
105.0047943,39.43731125
105.1104731,41.60212172
105.2126071,39.32498193
105.3142799,38.36655995
105.4162562,40.83857176
105.5227685,39.23136681
105.6278805,42.08960625
105.7300082,40.47649562
105.8316522,39.52563051
105.9356735,40.43715326
106.0396508,39.04325367
106.1453368,40.07286096
106.2474516,40.46163452
106.3490186,40.03377009
106.4516743,38.95240982
106.5570188,38.30110377
106.6628414,41.34441183
106.7648281,37.68955869
106.8665833,38.74839099
106.9714152,36.53797489
107.077773,38.31934884
