time,xaccelerometer,yaccelerometer,zaccelerometer,force
9.6600103306,-0.1168310253,-11.4448859508,0.1562876991,-2.3465233174
9.6700103199,-0.0926492754,-11.1858042731,0.1758242359,-2.2916485437
9.6800103093,-0.0588640574,-10.9032052174,0.1613647385,-2.2550653613
9.6900102987,-0.0346131474,-10.6394684609,0.1612595957,-2.2184821788
9.7000102881,-0.0104313985,-10.3378008783,0.1223261413,-2.1453158139
9.7100102775,0.0089485102,-10.0073082957,0.1074461798,-2.1087326314
9.7200102669,0.0234920338,-9.7099204293,0.0878743463,-2.0538578577
9.7300102564,0.018793443,-9.4555990436,0.0634007841,-2.0172746753
9.7400102459,-0.000448741,-9.2111020763,0.0340254935,-1.9623999016
9.7500102354,-0.0197941386,-8.9476386556,0.0143490521,-1.9075251279
9.7600102249,-0.0439415505,-8.6745216083,0.0044760681,-1.8709419455
9.7700102145,-0.0681232969,-8.4869936593,-0.0247950367,-1.8160671718
9.7800102041,-0.0875029591,-8.2667661931,-0.0006685831,-1.7611923981
9.7900101937,-0.1068483557,-8.0415422374,-0.0248301158,-1.7246092156
9.8000101833,-0.1213915991,-7.825802029,-0.0055352678,-1.6880260332
9.8100101729,-0.1455050207,-7.6386828022,-0.0151309142,-1.6331512595
9.8200101626,-0.1552801003,-7.4708023039,0.0188696405,-1.6148596683
9.8300101523,-0.160150542,-7.3173338912,0.0093772364,-1.5782764858
9.840010142,-0.169789181,-7.1734847748,0.0336440686,-1.5416933033
9.8500101317,-0.1650549052,-7.0534981781,0.0435509059,-1.5234017121
9.8600101215,-0.1794279906,-6.8860898022,0.0387525616,-1.4868185297
9.8700101112,-0.1459131111,-6.7468990163,0.0533199795,-1.4685269384
9.880010101,-0.1504780833,-6.6888149014,0.0728923686,-1.4502353472
9.8900100908,-0.1264996696,-6.6027474335,0.0876317915,-1.431943756
9.9000100806,-0.111922916,-6.5402743288,0.1072042489,-1.431943756
9.9100100705,-0.0830062873,-6.4970057878,0.0976065285,-1.4136521647
9.9200100604,-0.063593321,-6.4586305466,0.0926705933,-1.4136521647
9.9300100503,-0.0538531188,-6.4678815017,0.0877689012,-1.4136521647
9.9400100402,-0.0297725362,-6.4584297227,0.1023372775,-1.431943756
9.9500100301,-0.0199987828,-6.5297530263,0.0732343942,-1.431943756
9.96001002,0.0040820003,-6.5921250793,0.0925000919,-1.4502353472
9.97001001,0.0090528237,-6.6496710299,0.0877687656,-1.4685269384
9.98001,0.0379029832,-6.7690563449,0.0682641167,-1.5051101209
9.99000999,0.0236959099,-6.9174311508,0.0729957806,-1.5051101209
10.00000998,0.0235953529,-7.0802839602,0.0486911541,-1.5416933033
10.0100099701,0.0187924911,-7.2479959529,0.033918203,-1.5599848946
10.0200099602,-0.0052554358,-7.449058105,0.0289487021,-1.596568077
10.0300099502,-0.0054225345,-7.6551119123,0.0337826509,-1.6331512595
10.0400099404,-0.0294373379,-7.8945162698,0.0240807819,-1.6697344419
10.0500099305,-0.0536190748,-8.1579505536,0.0240131728,-1.7246092156
10.0600099206,-0.0729977852,-8.4453485916,0.0386169325,-1.7794839893
10.0700099108,-0.073055152,-8.4462013317,0.038660539,-1.8160671718
10.0700395648,-0.1019779661,-8.6950801466,0.0192269603,-1.8709419455
10.0800197824,-0.150312829,-9.2934625843,0.0436198047,-1.9075251279
10.1000098814,-0.1745277548,-9.5431444332,0.0728281172,-1.9623999016
10.1100098717,-0.1842999225,-9.8399644042,0.0681616675,-1.9989830841
10.1200098619,-0.1795629518,-10.132353067,0.07786433,-2.0538578577
10.1300098522,-0.1699233511,-10.4437485955,0.092535862,-2.1087326314
10.1400098425,-0.1746605157,-10.6933958702,0.0975045675,-2.1636074051
10.1500098328,-0.1602835894,-10.9140573016,0.1072744739,-2.2001905876
10.1600098232,-0.1313644982,-11.1583224456,0.1316826002,-2.2550653613
10.1700098135,-0.1071498008,-11.350390513,0.131849648,-2.2916485437
10.1800098039,-0.0733612391,-11.5325790767,0.1075080812,-2.3465233174
10.1900097943,-0.0635240456,-11.7623035168,0.1365514325,-2.3831064999
10.2000097847,-0.0346374395,-11.9780735476,0.1075410377,-2.4196896823
10.2100097752,-0.0152263815,-12.1223431906,0.1024729479,-2.4562728648
10.2200097656,-0.0102916218,-12.2899257782,0.0975712577,-2.4928560472
10.2300097561,-0.0102588491,-12.4481504245,0.0926695677,-2.5111476385
10.2400097466,-0.0102588491,-12.5872690259,0.0780308643,-2.5477308209
10.2500097371,-0.0198661226,-12.7167372358,0.0535887171,-2.5660224121
10.2600097276,-0.0583608244,-12.8747026239,0.0436859794,-2.6026055946
10.2700097182,-0.0826404933,-12.9947793808,0.0484884071,-2.6208971858
10.2800097087,-0.1212334165,-13.0955557339,0.0679959998,-2.6208971858
10.2900096993,-0.1311016089,-13.1533589505,0.0486534303,-2.6391887771
10.3000096899,-0.1599894754,-13.2156320199,0.0485214626,-2.6391887771
10.3100096805,-0.193811375,-13.2350929371,0.0728651094,-2.6391887771
